,dHex_count,HexNAc_count,NeuAc_count,Hex_count,LacNAc_count,Glycan_type,mass,Intensity,Rsquared,Sample_collection_time,Sample_name,Sample_collection
701,0,0,0,0,0,Core 2,983.4524,131.577,0.9789639,15plus4,P29,P29-15plus4
702,1,0,1,0,-1,Core 1,1069.489,20.98674,0.909828,15plus4,P29,P29-15plus4
703,1,0,0,0,0,Core 2,1157.542,33.49945,0.9921187,15plus4,P29,P29-15plus4
704,0,0,2,0,-1,Core 1,1256.574,42.57052,0.9957543,15plus4,P29,P29-15plus4
705,1,0,1,1,-1,Core 1,1273.589,8.014184,0.9295637,15plus4,P29,P29-15plus4
706,2,0,0,0,0,Core 2,1331.631,16.21503,0.9660482,15plus4,P29,P29-15plus4
707,0,0,1,0,0,Core 2,1344.626,13.55245,0.9786992,15plus4,P29,P29-15plus4
708,1,1,0,0,0,Core 2,1402.668,30.94151,0.9841061,15plus4,P29,P29-15plus4
709,3,0,0,0,0,Core 2,1505.72,5.316301,0.9656599,15plus4,P29,P29-15plus4
710,1,0,1,0,0,Core 2,1518.715,12.60024,0.9962228,15plus4,P29,P29-15plus4
711,2,1,0,0,0,Core 2,1576.757,14.1863,0.9727134,15plus4,P29,P29-15plus4
712,2,0,1,0,0,Core 2,1692.805,3.654111,0.9697468,15plus4,P29,P29-15plus4
713,3,1,0,0,0,Core 2,1750.846,3.782541,0.937613,15plus4,P29,P29-15plus4
714,1,0,2,0,0,Core 2,1879.889,6.549227,0.991135,15plus4,P29,P29-15plus4
715,0,0,0,0,2,Core 2,1881.905,1.060553,0.991135,15plus4,P29,P29-15plus4
716,2,1,1,0,0,Core 2,1937.931,4.924717,0.9972063,15plus4,P29,P29-15plus4
717,3,2,0,0,0,Core 2,1995.973,4.025155,0.9582131,15plus4,P29,P29-15plus4
718,3,1,0,0,1,Core 2,2200.073,0.8266432,0.9299393,15plus4,P29,P29-15plus4
741,0,0,0,0,-1,Core 1,534.2262,989.656,0.9985802,15plus4,P30,P30-15plus4
742,0,0,1,-1,-1,STn,691.3002,518.3205,0.9722516,15plus4,P30,P30-15plus4
743,1,0,0,0,-1,Core 1,708.3154,528.113,0.9999256,15plus4,P30,P30-15plus4
744,0,0,1,0,-1,Core 1,895.4,1937.651,0.9963406,15plus4,P30,P30-15plus4
745,1,0,0,1,-1,Core 1,912.4152,100.713,0.9991282,15plus4,P30,P30-15plus4
746,1,1,0,0,-1,Core 1,953.4418,2346.045,0.9973751,15plus4,P30,P30-15plus4
747,0,0,0,0,0,Core 2,983.4524,188.0594,0.9854643,15plus4,P30,P30-15plus4
748,1,0,1,0,-1,Core 1,1069.489,35.21444,0.9461931,15plus4,P30,P30-15plus4
749,1,0,0,0,0,Core 2,1157.542,82.02891,0.988252,15plus4,P30,P30-15plus4
750,0,0,2,0,-1,Core 1,1256.574,177.2318,0.992371,15plus4,P30,P30-15plus4
751,1,0,1,1,-1,Core 1,1273.589,12.30891,0.9526526,15plus4,P30,P30-15plus4
752,1,1,1,0,-1,Core 1,1314.616,9.225779,0.9298279,15plus4,P30,P30-15plus4
753,2,0,0,0,0,Core 2,1331.631,10.00915,0.9392966,15plus4,P30,P30-15plus4
754,0,0,1,0,0,Core 2,1344.626,72.77142,0.9880805,15plus4,P30,P30-15plus4
755,1,0,0,1,0,Core 2,1361.641,6.827432,0.9997111,15plus4,P30,P30-15plus4
756,1,1,0,0,0,Core 2,1402.668,9.423675,0.9759041,15plus4,P30,P30-15plus4
757,1,0,1,0,0,Core 2,1518.715,34.00398,0.9833396,15plus4,P30,P30-15plus4
758,2,1,0,0,0,Core 2,1576.757,7.745013,0.9784583,15plus4,P30,P30-15plus4
759,2,0,1,0,0,Core 2,1692.805,4.045502,0.9857907,15plus4,P30,P30-15plus4
760,0,0,2,0,0,Core 2,1705.8,8.03703,0.9565542,15plus4,P30,P30-15plus4
761,3,0,0,1,0,Core 2,1709.82,1.117501,0.9565542,15plus4,P30,P30-15plus4
762,3,1,0,0,0,Core 2,1750.846,2.761171,0.9398901,15plus4,P30,P30-15plus4
763,0,0,1,0,1,Core 2,1793.852,1.967993,0.9779118,15plus4,P30,P30-15plus4
764,2,1,1,0,0,Core 2,1937.931,4.866846,0.9815962,15plus4,P30,P30-15plus4
765,3,2,0,0,0,Core 2,1995.973,2.763996,0.9962652,15plus4,P30,P30-15plus4
766,1,1,0,0,2,Core 2,2301.12,0.7549556,0.9394226,15plus4,P30,P30-15plus4
767,0,0,0,0,-1,Core 1,534.2262,5190.819,0.9992549,24plus4,P30,P30-24plus4
768,0,0,1,-1,-1,STn,691.3002,1154.792,0.9794972,24plus4,P30,P30-24plus4
769,1,0,0,0,-1,Core 1,708.3154,1949.5,0.998746,24plus4,P30,P30-24plus4
770,0,0,1,0,-1,Core 1,895.4,12834.26,0.9992062,24plus4,P30,P30-24plus4
771,1,0,0,1,-1,Core 1,912.4152,583.6599,0.9999998,24plus4,P30,P30-24plus4
772,1,1,0,0,-1,Core 1,953.4418,12307.61,0.9996168,24plus4,P30,P30-24plus4
773,0,0,0,0,0,Core 2,983.4524,1276.405,0.9919116,24plus4,P30,P30-24plus4
774,1,0,1,0,-1,Core 1,1069.489,135.738,0.9397581,24plus4,P30,P30-24plus4
775,1,0,0,0,0,Core 2,1157.542,925.4211,0.9920374,24plus4,P30,P30-24plus4
776,0,0,2,0,-1,Core 1,1256.574,3169.327,0.9972808,24plus4,P30,P30-24plus4
777,1,0,1,1,-1,Core 1,1273.589,160.078,0.9542895,24plus4,P30,P30-24plus4
778,1,1,1,0,-1,Core 1,1314.616,75.36716,0.9951825,24plus4,P30,P30-24plus4
779,2,0,0,0,0,Core 2,1331.631,70.77255,0.9665005,24plus4,P30,P30-24plus4
780,0,0,1,0,0,Core 2,1344.626,680.3892,0.9908823,24plus4,P30,P30-24plus4
781,1,0,0,1,0,Core 2,1361.641,62.02826,0.9626733,24plus4,P30,P30-24plus4
782,1,1,0,0,0,Core 2,1402.668,170.1416,0.9984476,24plus4,P30,P30-24plus4
783,0,0,0,0,1,Core 2,1432.679,26.13266,0.9870986,24plus4,P30,P30-24plus4
784,3,0,0,0,0,Core 2,1505.72,15.05539,0.9688087,24plus4,P30,P30-24plus4
785,1,0,1,0,0,Core 2,1518.715,440.4276,0.9889857,24plus4,P30,P30-24plus4
786,2,0,0,1,0,Core 2,1535.731,29.44244,0.9235775,24plus4,P30,P30-24plus4
787,2,1,0,0,0,Core 2,1576.757,147.0938,0.9843205,24plus4,P30,P30-24plus4
788,1,0,0,0,1,Core 2,1606.768,22.20292,0.9817491,24plus4,P30,P30-24plus4
789,2,0,1,0,0,Core 2,1692.805,32.95306,0.926577,24plus4,P30,P30-24plus4
790,0,0,2,0,0,Core 2,1705.8,63.22651,0.9966455,24plus4,P30,P30-24plus4
791,3,0,0,1,0,Core 2,1709.82,3.881313,0.9966455,24plus4,P30,P30-24plus4
792,1,0,1,1,0,Core 2,1722.815,7.106395,0.9799895,24plus4,P30,P30-24plus4
793,3,1,0,0,0,Core 2,1750.846,16.73778,0.9274795,24plus4,P30,P30-24plus4
794,1,1,1,0,0,Core 2,1763.842,16.5976,0.998411,24plus4,P30,P30-24plus4
795,0,0,1,0,1,Core 2,1793.852,13.9217,0.9836818,24plus4,P30,P30-24plus4
796,2,2,0,0,0,Core 2,1821.884,11.94027,0.9914685,24plus4,P30,P30-24plus4
797,1,1,0,0,1,Core 2,1851.894,8.875849,0.9829298,24plus4,P30,P30-24plus4
798,1,0,2,0,0,Core 2,1879.889,75.65385,0.9884734,24plus4,P30,P30-24plus4
799,0,0,0,0,2,Core 2,1881.905,0.2906024,0.9884734,24plus4,P30,P30-24plus4
800,2,1,1,0,0,Core 2,1937.931,59.65233,0.993854,24plus4,P30,P30-24plus4
801,1,0,1,0,1,Core 2,1967.942,14.19668,0.9918696,24plus4,P30,P30-24plus4
802,3,2,0,0,0,Core 2,1995.973,31.35762,0.9957119,24plus4,P30,P30-24plus4
803,2,1,0,0,1,Core 2,2025.983,4.581947,0.9775589,24plus4,P30,P30-24plus4
804,1,0,0,0,2,Core 2,2055.994,7.143753,0.9608743,24plus4,P30,P30-24plus4
805,1,0,1,1,1,Core 2,2172.041,5.169857,0.9818558,24plus4,P30,P30-24plus4
806,0,0,1,0,2,Core 2,2243.079,2.94662,0.9384884,24plus4,P30,P30-24plus4
807,1,0,0,1,2,Core 2,2260.094,5.626331,0.9464205,24plus4,P30,P30-24plus4
808,0,0,0,0,-1,Core 1,534.2262,3077.554,0.9990352,32plus4,P30,P30-32plus4
809,0,0,1,-1,-1,STn,691.3002,2719.19,0.9900855,32plus4,P30,P30-32plus4
810,1,0,0,0,-1,Core 1,708.3154,685.7598,0.9440701,32plus4,P30,P30-32plus4
811,0,0,1,0,-1,Core 1,895.4,7293.046,0.9975888,32plus4,P30,P30-32plus4
812,1,0,0,1,-1,Core 1,912.4152,504.2493,0.9954923,32plus4,P30,P30-32plus4
813,1,1,0,0,-1,Core 1,953.4418,1946.926,0.9926576,32plus4,P30,P30-32plus4
814,0,0,0,0,0,Core 2,983.4524,1563.288,0.9911225,32plus4,P30,P30-32plus4
815,1,0,0,0,0,Core 2,1157.542,518.9546,0.9850134,32plus4,P30,P30-32plus4
816,0,0,2,0,-1,Core 1,1256.574,827.8609,0.9898227,32plus4,P30,P30-32plus4
817,1,0,1,1,-1,Core 1,1273.589,63.38396,0.9596454,32plus4,P30,P30-32plus4
818,1,1,1,0,-1,Core 1,1314.616,24.43249,0.9879225,32plus4,P30,P30-32plus4
819,0,0,1,0,0,Core 2,1344.626,802.8614,0.9947843,32plus4,P30,P30-32plus4
820,1,0,0,1,0,Core 2,1361.641,70.88728,0.9398177,32plus4,P30,P30-32plus4
821,1,1,0,0,0,Core 2,1402.668,20.32847,0.991023,32plus4,P30,P30-32plus4
822,0,0,0,0,1,Core 2,1432.679,13.47491,0.9774668,32plus4,P30,P30-32plus4
823,1,0,1,0,0,Core 2,1518.715,237.3519,0.9951901,32plus4,P30,P30-32plus4
824,2,1,0,0,0,Core 2,1576.757,20.15801,0.9463875,32plus4,P30,P30-32plus4
825,1,0,0,0,1,Core 2,1606.768,11.57224,0.9889046,32plus4,P30,P30-32plus4
826,2,0,1,0,0,Core 2,1692.805,10.46304,0.9208392,32plus4,P30,P30-32plus4
827,0,0,2,0,0,Core 2,1705.8,55.69702,0.9978256,32plus4,P30,P30-32plus4
828,3,0,0,1,0,Core 2,1709.82,2.786189,0.9978256,32plus4,P30,P30-32plus4
829,2,0,0,0,1,Core 2,1780.857,6.447849,0.9037171,32plus4,P30,P30-32plus4
830,0,0,1,0,1,Core 2,1793.852,11.95052,0.9867248,32plus4,P30,P30-32plus4
831,1,0,2,0,0,Core 2,1879.889,16.32005,0.9797569,32plus4,P30,P30-32plus4
832,0,0,0,0,2,Core 2,1881.905,2.043173,0.9797569,32plus4,P30,P30-32plus4
833,2,1,1,0,0,Core 2,1937.931,7.562015,0.9528819,32plus4,P30,P30-32plus4
834,1,0,1,0,1,Core 2,1967.942,8.952501,0.9543932,32plus4,P30,P30-32plus4
835,3,2,0,0,0,Core 2,1995.973,3.172122,0.9833153,32plus4,P30,P30-32plus4
836,0,0,0,0,-1,Core 1,534.2262,932.9393,0.9990054,15plus3,P31,P31-15plus3
837,0,0,1,-1,-1,STn,691.3002,337.5242,0.9473343,15plus3,P31,P31-15plus3
838,1,0,0,0,-1,Core 1,708.3154,315.9769,0.9966575,15plus3,P31,P31-15plus3
839,0,0,1,0,-1,Core 1,895.4,1502.818,0.9963745,15plus3,P31,P31-15plus3
840,1,1,0,0,-1,Core 1,953.4418,1227.661,0.9975439,15plus3,P31,P31-15plus3
841,0,0,0,0,0,Core 2,983.4524,127.4139,0.9579968,15plus3,P31,P31-15plus3
842,1,0,0,0,0,Core 2,1157.542,31.02505,0.9352829,15plus3,P31,P31-15plus3
843,0,0,2,0,-1,Core 1,1256.574,143.9578,0.9836135,15plus3,P31,P31-15plus3
844,0,0,1,0,0,Core 2,1344.626,68.09742,0.9778787,15plus3,P31,P31-15plus3
845,1,0,0,1,0,Core 2,1361.641,4.681066,0.9396876,15plus3,P31,P31-15plus3
846,1,1,0,0,0,Core 2,1402.668,7.866832,0.9544825,15plus3,P31,P31-15plus3
847,3,0,0,0,0,Core 2,1505.72,4.38,0.9028536,15plus3,P31,P31-15plus3
848,1,0,1,0,0,Core 2,1518.715,18.62759,0.9887508,15plus3,P31,P31-15plus3
849,2,1,0,0,0,Core 2,1576.757,8.266012,0.9324294,15plus3,P31,P31-15plus3
850,2,0,1,0,0,Core 2,1692.805,3.475662,0.9573175,15plus3,P31,P31-15plus3
851,0,0,2,0,0,Core 2,1705.8,7.116634,0.9508777,15plus3,P31,P31-15plus3
852,3,0,0,1,0,Core 2,1709.82,1.101192,0.9508777,15plus3,P31,P31-15plus3
853,3,1,0,0,0,Core 2,1750.846,2.912264,0.9456893,15plus3,P31,P31-15plus3
854,0,0,1,0,1,Core 2,1793.852,2.323748,0.901088,15plus3,P31,P31-15plus3
855,1,0,1,0,1,Core 2,1967.942,2.067023,0.9699844,15plus3,P31,P31-15plus3
856,3,2,0,0,0,Core 2,1995.973,3.017298,0.9756804,15plus3,P31,P31-15plus3
857,0,0,0,0,-1,Core 1,534.2262,228.1022,0.9968746,12plus6,P28,P28-12plus6
858,0,0,1,-1,-1,STn,691.3002,91.23788,0.9931593,12plus6,P28,P28-12plus6
859,1,0,0,0,-1,Core 1,708.3154,137.0227,0.9986887,12plus6,P28,P28-12plus6
860,0,0,1,0,-1,Core 1,895.4,279.97,0.9981763,12plus6,P28,P28-12plus6
861,1,0,0,1,-1,Core 1,912.4152,14.56144,0.9957583,12plus6,P28,P28-12plus6
862,1,1,0,0,-1,Core 1,953.4418,520.223,0.9950814,12plus6,P28,P28-12plus6
863,0,0,0,0,0,Core 2,983.4524,99.71255,0.9869099,12plus6,P28,P28-12plus6
864,1,0,1,0,-1,Core 1,1069.489,15.23268,0.9783783,12plus6,P28,P28-12plus6
865,1,0,0,0,0,Core 2,1157.542,19.09801,0.9933287,12plus6,P28,P28-12plus6
866,0,0,2,0,-1,Core 1,1256.574,11.98308,0.9753115,12plus6,P28,P28-12plus6
867,2,0,0,0,0,Core 2,1331.631,8.113239,0.9955352,12plus6,P28,P28-12plus6
868,0,0,1,0,0,Core 2,1344.626,22.45764,0.9891974,12plus6,P28,P28-12plus6
869,1,0,0,1,0,Core 2,1361.641,2.157987,0.9290572,12plus6,P28,P28-12plus6
870,1,1,0,0,0,Core 2,1402.668,6.293846,0.9974542,12plus6,P28,P28-12plus6
871,3,0,0,0,0,Core 2,1505.72,3.681625,0.9989776,12plus6,P28,P28-12plus6
872,1,0,1,0,0,Core 2,1518.715,8.059629,0.9932644,12plus6,P28,P28-12plus6
873,2,1,0,0,0,Core 2,1576.757,4.562552,0.9692048,12plus6,P28,P28-12plus6
874,2,0,1,0,0,Core 2,1692.805,2.397685,0.9911409,12plus6,P28,P28-12plus6
875,3,1,0,0,0,Core 2,1750.846,2.084821,0.9695108,12plus6,P28,P28-12plus6
876,0,0,0,0,-1,Core 1,534.2262,1603.798,0.999424,20plus6,P28,P28-20plus6
877,0,0,1,-1,-1,STn,691.3002,308.6359,0.9929325,20plus6,P28,P28-20plus6
878,1,0,0,0,-1,Core 1,708.3154,955.3896,0.9987357,20plus6,P28,P28-20plus6
879,0,0,1,0,-1,Core 1,895.4,1632.443,0.9976872,20plus6,P28,P28-20plus6
880,1,0,0,1,-1,Core 1,912.4152,69.09642,0.9986106,20plus6,P28,P28-20plus6
881,1,1,0,0,-1,Core 1,953.4418,5261.542,0.9984438,20plus6,P28,P28-20plus6
882,0,0,0,0,0,Core 2,983.4524,403.3991,0.9872833,20plus6,P28,P28-20plus6
883,1,0,1,0,-1,Core 1,1069.489,36.90872,0.9432053,20plus6,P28,P28-20plus6
884,1,0,0,0,0,Core 2,1157.542,65.87053,0.9900545,20plus6,P28,P28-20plus6
885,0,0,2,0,-1,Core 1,1256.574,87.71518,0.9973831,20plus6,P28,P28-20plus6
886,1,1,1,0,-1,Core 1,1314.616,12.52195,0.9256658,20plus6,P28,P28-20plus6
887,2,0,0,0,0,Core 2,1331.631,22.13886,0.9777306,20plus6,P28,P28-20plus6
888,0,0,1,0,0,Core 2,1344.626,90.31505,0.9942779,20plus6,P28,P28-20plus6
889,1,0,0,1,0,Core 2,1361.641,9.178381,0.9130111,20plus6,P28,P28-20plus6
890,1,1,0,0,0,Core 2,1402.668,33.65722,0.9779449,20plus6,P28,P28-20plus6
891,0,0,0,0,1,Core 2,1432.679,4.475949,0.9424662,20plus6,P28,P28-20plus6
892,3,0,0,0,0,Core 2,1505.72,6.507746,0.9741157,20plus6,P28,P28-20plus6
893,1,0,1,0,0,Core 2,1518.715,46.44375,0.9938053,20plus6,P28,P28-20plus6
894,2,0,0,1,0,Core 2,1535.731,4.922547,0.9382781,20plus6,P28,P28-20plus6
895,2,1,0,0,0,Core 2,1576.757,26.05786,0.9906019,20plus6,P28,P28-20plus6
896,1,0,0,0,1,Core 2,1606.768,3.654905,0.9202926,20plus6,P28,P28-20plus6
897,2,0,1,0,0,Core 2,1692.805,7.587304,0.9511754,20plus6,P28,P28-20plus6
898,0,0,2,0,0,Core 2,1705.8,7.231399,0.9395727,20plus6,P28,P28-20plus6
899,3,0,0,1,0,Core 2,1709.82,1.210541,0.9395727,20plus6,P28,P28-20plus6
900,1,0,1,1,0,Core 2,1722.815,2.796783,0.9393794,20plus6,P28,P28-20plus6
901,1,1,1,0,0,Core 2,1763.842,6.62274,0.977048,20plus6,P28,P28-20plus6
902,0,0,1,0,1,Core 2,1793.852,4.598728,0.9539465,20plus6,P28,P28-20plus6
903,2,2,0,0,0,Core 2,1821.884,4.841329,0.9784464,20plus6,P28,P28-20plus6
904,1,0,2,0,0,Core 2,1879.889,4.791306,0.9037843,20plus6,P28,P28-20plus6
905,0,0,0,0,2,Core 2,1881.905,0.841791,0.9037843,20plus6,P28,P28-20plus6
906,2,1,1,0,0,Core 2,1937.931,9.954624,0.9871738,20plus6,P28,P28-20plus6
907,3,0,0,0,1,Core 2,1954.946,2.586591,0.9813946,20plus6,P28,P28-20plus6
908,1,0,1,0,1,Core 2,1967.942,5.652448,0.9630098,20plus6,P28,P28-20plus6
909,2,0,0,1,1,Core 2,1984.957,1.413917,0.9138475,20plus6,P28,P28-20plus6
910,3,2,0,0,0,Core 2,1995.973,5.695666,0.9295125,20plus6,P28,P28-20plus6
911,0,0,0,0,-1,Core 1,534.2262,825.2586,0.9998799,23plus6,P36,P36-23plus6
912,0,0,1,-1,-1,STn,691.3002,525.1534,0.9982038,23plus6,P36,P36-23plus6
913,1,0,0,0,-1,Core 1,708.3154,54.49235,0.9968735,23plus6,P36,P36-23plus6
914,0,0,1,0,-1,Core 1,895.4,2499.356,0.9999983,23plus6,P36,P36-23plus6
915,1,0,0,1,-1,Core 1,912.4152,71.07534,0.9988119,23plus6,P36,P36-23plus6
916,0,0,0,0,0,Core 2,983.4524,916.9327,0.9993507,23plus6,P36,P36-23plus6
917,1,0,0,0,0,Core 2,1157.542,201.422,0.9968946,23plus6,P36,P36-23plus6
918,0,0,2,0,-1,Core 1,1256.574,359.706,0.9974842,23plus6,P36,P36-23plus6
919,1,0,1,1,-1,Core 1,1273.589,14.59896,0.9829106,23plus6,P36,P36-23plus6
920,2,0,0,0,0,Core 2,1331.631,33.59504,0.9412048,23plus6,P36,P36-23plus6
921,0,0,1,0,0,Core 2,1344.626,654.4857,0.9988774,23plus6,P36,P36-23plus6
922,1,0,0,1,0,Core 2,1361.641,22.47242,0.9482163,23plus6,P36,P36-23plus6
923,0,0,0,0,1,Core 2,1432.679,11.41698,0.990611,23plus6,P36,P36-23plus6
924,3,0,0,0,0,Core 2,1505.72,12.27005,0.921548,23plus6,P36,P36-23plus6
925,1,0,1,0,0,Core 2,1518.715,443.6593,0.9988103,23plus6,P36,P36-23plus6
926,1,0,0,0,1,Core 2,1606.768,15.49231,0.9910031,23plus6,P36,P36-23plus6
927,0,0,2,0,0,Core 2,1705.8,73.21175,0.9924134,23plus6,P36,P36-23plus6
928,3,0,0,1,0,Core 2,1709.82,0.0,0.9924134,23plus6,P36,P36-23plus6
929,1,0,1,1,0,Core 2,1722.815,3.30431,0.9559418,23plus6,P36,P36-23plus6
930,2,0,0,0,1,Core 2,1780.857,15.84392,0.996409,23plus6,P36,P36-23plus6
931,0,0,1,0,1,Core 2,1793.852,13.99841,0.9569428,23plus6,P36,P36-23plus6
932,1,0,0,1,1,Core 2,1810.868,1.746283,0.9489527,23plus6,P36,P36-23plus6
933,1,1,0,0,1,Core 2,1851.894,2.209346,0.9478081,23plus6,P36,P36-23plus6
934,1,0,2,0,0,Core 2,1879.889,74.83597,0.9974181,23plus6,P36,P36-23plus6
935,0,0,0,0,2,Core 2,1881.905,0.0,0.9974181,23plus6,P36,P36-23plus6
936,2,0,1,1,0,Core 2,1896.904,3.153614,0.9813156,23plus6,P36,P36-23plus6
937,3,0,0,0,1,Core 2,1954.946,1.496629,0.972727,23plus6,P36,P36-23plus6
938,1,0,1,0,1,Core 2,1967.942,12.1292,0.9825626,23plus6,P36,P36-23plus6
939,2,0,1,0,1,Core 2,2142.031,4.835347,0.9456402,23plus6,P36,P36-23plus6
940,2,0,0,0,2,Core 2,2230.083,1.228167,0.9552187,23plus6,P36,P36-23plus6
941,0,0,0,0,-1,Core 1,534.2262,1094.058,0.9982389,29plus6,P36,P36-29plus6
942,0,0,1,-1,-1,STn,691.3002,178.9707,0.9977412,29plus6,P36,P36-29plus6
943,1,0,0,0,-1,Core 1,708.3154,55.35215,0.9968557,29plus6,P36,P36-29plus6
944,0,0,1,0,-1,Core 1,895.4,2008.023,0.9982148,29plus6,P36,P36-29plus6
945,1,0,0,1,-1,Core 1,912.4152,33.28324,0.9983566,29plus6,P36,P36-29plus6
946,0,0,0,0,0,Core 2,983.4524,532.8507,0.9969502,29plus6,P36,P36-29plus6
947,1,0,0,0,0,Core 2,1157.542,121.6827,0.9946458,29plus6,P36,P36-29plus6
948,0,0,2,0,-1,Core 1,1256.574,193.1052,0.9972984,29plus6,P36,P36-29plus6
949,1,0,1,1,-1,Core 1,1273.589,6.063781,0.9550508,29plus6,P36,P36-29plus6
950,2,0,0,0,0,Core 2,1331.631,17.75348,0.9670003,29plus6,P36,P36-29plus6
951,0,0,1,0,0,Core 2,1344.626,231.9737,0.9903599,29plus6,P36,P36-29plus6
952,1,0,0,1,0,Core 2,1361.641,6.754294,0.9005117,29plus6,P36,P36-29plus6
953,0,0,0,0,1,Core 2,1432.679,6.796546,0.9698199,29plus6,P36,P36-29plus6
954,3,0,0,0,0,Core 2,1505.72,4.584028,0.9567199,29plus6,P36,P36-29plus6
