,dHex_count,HexNAc_count,NeuAc_count,Hex_count,LacNAc_count,Glycan_type,mass,Intensity,Rsquared,Sample_collection_time,Sample_name,Sample_collection
955,1,0,1,0,0,Core 2,1518.715,177.7626,0.9897507,29plus6,P36,P36-29plus6
956,1,0,0,0,1,Core 2,1606.768,9.816429,0.9971855,29plus6,P36,P36-29plus6
957,2,0,1,0,0,Core 2,1692.805,3.598161,0.9022519,29plus6,P36,P36-29plus6
958,0,0,2,0,0,Core 2,1705.8,17.40309,0.9829889,29plus6,P36,P36-29plus6
959,3,0,0,1,0,Core 2,1709.82,0.4985689,0.9829889,29plus6,P36,P36-29plus6
960,2,0,0,0,1,Core 2,1780.857,9.804284,0.9748902,29plus6,P36,P36-29plus6
961,0,0,1,0,1,Core 2,1793.852,6.092904,0.9478525,29plus6,P36,P36-29plus6
962,1,0,2,0,0,Core 2,1879.889,23.56364,0.9972942,29plus6,P36,P36-29plus6
963,0,0,0,0,2,Core 2,1881.905,0.0,0.9972942,29plus6,P36,P36-29plus6
964,1,0,1,0,1,Core 2,1967.942,3.728852,0.9907146,29plus6,P36,P36-29plus6
965,0,0,0,0,-1,Core 1,534.2262,1120.881,0.9984932,11plus0,P32,P32-11plus0
966,0,0,1,-1,-1,STn,691.3002,525.5171,0.9998837,11plus0,P32,P32-11plus0
967,1,0,0,0,-1,Core 1,708.3154,1063.72,0.9978449,11plus0,P32,P32-11plus0
968,0,0,1,0,-1,Core 1,895.4,2554.195,0.9994093,11plus0,P32,P32-11plus0
969,1,0,0,1,-1,Core 1,912.4152,503.4136,0.9990267,11plus0,P32,P32-11plus0
970,0,0,0,0,0,Core 2,983.4524,4765.3,0.999475,11plus0,P32,P32-11plus0
971,1,0,1,0,-1,Core 1,1069.489,139.1533,0.9931557,11plus0,P32,P32-11plus0
972,1,0,0,0,0,Core 2,1157.542,998.4119,0.9978736,11plus0,P32,P32-11plus0
973,0,0,2,0,-1,Core 1,1256.574,313.6469,0.997266,11plus0,P32,P32-11plus0
974,1,0,1,1,-1,Core 1,1273.589,27.9334,0.9634173,11plus0,P32,P32-11plus0
975,2,0,0,0,0,Core 2,1331.631,69.27699,0.9620057,11plus0,P32,P32-11plus0
976,0,0,1,0,0,Core 2,1344.626,1056.528,0.9965389,11plus0,P32,P32-11plus0
977,1,0,0,1,0,Core 2,1361.641,81.57546,0.9762957,11plus0,P32,P32-11plus0
978,0,0,0,0,1,Core 2,1432.679,314.7179,0.9947194,11plus0,P32,P32-11plus0
979,1,0,1,0,0,Core 2,1518.715,114.8551,0.9925575,11plus0,P32,P32-11plus0
980,1,0,0,0,1,Core 2,1606.768,70.91362,0.9740533,11plus0,P32,P32-11plus0
981,2,0,1,0,0,Core 2,1692.805,12.15961,0.986233,11plus0,P32,P32-11plus0
982,0,0,2,0,0,Core 2,1705.8,36.22305,0.9976456,11plus0,P32,P32-11plus0
983,3,0,0,1,0,Core 2,1709.82,6.61165,0.9976456,11plus0,P32,P32-11plus0
984,1,0,1,1,0,Core 2,1722.815,6.352877,0.95501,11plus0,P32,P32-11plus0
985,1,1,1,0,0,Core 2,1763.842,15.3116,0.9952877,11plus0,P32,P32-11plus0
986,2,0,0,0,1,Core 2,1780.857,9.523061,0.9312188,11plus0,P32,P32-11plus0
987,0,0,1,0,1,Core 2,1793.852,34.4991,0.9883357,11plus0,P32,P32-11plus0
988,1,0,0,1,1,Core 2,1810.868,4.051251,0.9143128,11plus0,P32,P32-11plus0
989,1,0,2,0,0,Core 2,1879.889,6.107657,0.9928574,11plus0,P32,P32-11plus0
990,0,0,0,0,2,Core 2,1881.905,130.4917,0.9928574,11plus0,P32,P32-11plus0
991,3,0,0,0,1,Core 2,1954.946,2.882101,0.9239576,11plus0,P32,P32-11plus0
992,1,0,1,0,1,Core 2,1967.942,8.934683,0.9751378,11plus0,P32,P32-11plus0
993,1,0,0,0,2,Core 2,2055.994,9.8417,0.9917287,11plus0,P32,P32-11plus0
994,3,0,1,0,1,Core 2,2316.12,0.5120074,0.9125073,11plus0,P32,P32-11plus0
995,2,0,1,1,1,Core 2,2346.131,1.735826,0.9274639,11plus0,P32,P32-11plus0
996,4,1,0,0,1,Core 2,2374.162,7.828234,0.9458468,11plus0,P32,P32-11plus0
997,0,0,0,0,-1,Core 1,534.2262,921.0282,0.9923362,21plus0,P32,P32-21plus0
998,0,0,1,-1,-1,STn,691.3002,296.9523,0.998857,21plus0,P32,P32-21plus0
999,1,0,0,0,-1,Core 1,708.3154,1740.955,0.9997584,21plus0,P32,P32-21plus0
1000,0,0,1,0,-1,Core 1,895.4,642.7635,0.9985946,21plus0,P32,P32-21plus0
1001,1,0,0,1,-1,Core 1,912.4152,703.2218,0.999144,21plus0,P32,P32-21plus0
1002,1,1,0,0,-1,Core 1,953.4418,19.7238,0.9609102,21plus0,P32,P32-21plus0
1003,0,0,0,0,0,Core 2,983.4524,83.99391,0.9700594,21plus0,P32,P32-21plus0
1004,1,0,1,0,-1,Core 1,1069.489,70.09587,0.964314,21plus0,P32,P32-21plus0
1005,1,0,0,0,0,Core 2,1157.542,93.54439,0.9839452,21plus0,P32,P32-21plus0
1006,0,0,2,0,-1,Core 1,1256.574,61.42012,0.9958225,21plus0,P32,P32-21plus0
1007,1,0,1,1,-1,Core 1,1273.589,10.646,0.9483572,21plus0,P32,P32-21plus0
1008,2,0,0,0,0,Core 2,1331.631,29.77524,0.9940215,21plus0,P32,P32-21plus0
1009,0,0,1,0,0,Core 2,1344.626,14.93586,0.98238,21plus0,P32,P32-21plus0
1010,1,0,0,1,0,Core 2,1361.641,9.141518,0.9760126,21plus0,P32,P32-21plus0
1011,3,0,0,0,0,Core 2,1505.72,5.143628,0.9660207,21plus0,P32,P32-21plus0
1012,1,0,1,0,0,Core 2,1518.715,13.79661,0.9922579,21plus0,P32,P32-21plus0
1013,2,0,0,1,0,Core 2,1535.731,11.48087,0.9389583,21plus0,P32,P32-21plus0
1014,1,0,0,0,1,Core 2,1606.768,2.366608,0.924902,21plus0,P32,P32-21plus0
1015,2,0,1,0,0,Core 2,1692.805,4.63337,0.9492283,21plus0,P32,P32-21plus0
1016,1,0,1,0,1,Core 2,1967.942,1.210204,0.9736342,21plus0,P32,P32-21plus0
1017,0,0,0,0,-1,Core 1,534.2262,1525.621,0.9991415,16plus1,P33,P33-16plus1
1018,0,0,1,-1,-1,STn,691.3002,390.1729,0.9969888,16plus1,P33,P33-16plus1
1019,1,0,0,0,-1,Core 1,708.3154,98.31183,0.9999941,16plus1,P33,P33-16plus1
1020,0,0,1,0,-1,Core 1,895.4,2980.059,0.9995667,16plus1,P33,P33-16plus1
1021,1,0,0,1,-1,Core 1,912.4152,47.46182,0.9999045,16plus1,P33,P33-16plus1
1022,0,0,0,0,0,Core 2,983.4524,730.1226,0.9980633,16plus1,P33,P33-16plus1
1023,1,0,0,0,0,Core 2,1157.542,257.7721,0.994411,16plus1,P33,P33-16plus1
1024,0,0,2,0,-1,Core 1,1256.574,229.5511,0.99732,16plus1,P33,P33-16plus1
1025,2,0,0,0,0,Core 2,1331.631,32.84436,0.9697596,16plus1,P33,P33-16plus1
1026,0,0,1,0,0,Core 2,1344.626,223.6677,0.9951884,16plus1,P33,P33-16plus1
1027,1,0,0,1,0,Core 2,1361.641,5.58365,0.9198646,16plus1,P33,P33-16plus1
1028,0,0,0,0,1,Core 2,1432.679,5.922481,0.9756706,16plus1,P33,P33-16plus1
1029,3,0,0,0,0,Core 2,1505.72,5.347853,0.9558689,16plus1,P33,P33-16plus1
1030,1,0,1,0,0,Core 2,1518.715,57.03741,0.9940871,16plus1,P33,P33-16plus1
1031,1,0,0,0,1,Core 2,1606.768,5.161024,0.9720569,16plus1,P33,P33-16plus1
1032,2,0,1,0,0,Core 2,1692.805,2.024154,0.9551838,16plus1,P33,P33-16plus1
1033,2,0,0,0,1,Core 2,1780.857,3.642146,0.9419492,16plus1,P33,P33-16plus1
1034,1,0,1,0,1,Core 2,1967.942,1.939942,0.9773468,16plus1,P33,P33-16plus1
1035,0,0,0,0,-1,Core 1,534.2262,1590.694,0.998656,19plus1,P34,P34-19plus1
1036,0,0,1,-1,-1,STn,691.3002,49.21663,0.9802945,19plus1,P34,P34-19plus1
1037,1,0,0,0,-1,Core 1,708.3154,84.68727,0.9978215,19plus1,P34,P34-19plus1
1038,0,0,1,0,-1,Core 1,895.4,845.1949,0.996305,19plus1,P34,P34-19plus1
1039,1,0,0,1,-1,Core 1,912.4152,26.85338,0.9856082,19plus1,P34,P34-19plus1
1040,0,0,0,0,0,Core 2,983.4524,258.0649,0.9973325,19plus1,P34,P34-19plus1
1041,1,0,0,0,0,Core 2,1157.542,264.5668,0.9923024,19plus1,P34,P34-19plus1
1042,0,0,2,0,-1,Core 1,1256.574,81.17055,0.9882747,19plus1,P34,P34-19plus1
1043,1,0,1,1,-1,Core 1,1273.589,5.942743,0.9184494,19plus1,P34,P34-19plus1
1044,2,0,0,0,0,Core 2,1331.631,13.12826,0.9974691,19plus1,P34,P34-19plus1
1045,0,0,1,0,0,Core 2,1344.626,30.02415,0.9612177,19plus1,P34,P34-19plus1
1046,1,0,0,1,0,Core 2,1361.641,3.215517,0.9749325,19plus1,P34,P34-19plus1
1047,0,0,0,0,1,Core 2,1432.679,4.766289,0.9718911,19plus1,P34,P34-19plus1
1048,1,0,1,0,0,Core 2,1518.715,30.08562,0.9965862,19plus1,P34,P34-19plus1
1049,1,0,0,0,1,Core 2,1606.768,4.876073,0.990201,19plus1,P34,P34-19plus1
1050,2,0,0,0,1,Core 2,1780.857,2.844114,0.9415156,19plus1,P34,P34-19plus1
1051,3,0,0,0,1,Core 2,1954.946,1.168578,0.9715826,19plus1,P34,P34-19plus1
1052,0,0,0,0,-1,Core 1,534.2262,1186.129,0.9865623,14plus4,P35,P35-14plus4
1053,1,0,0,0,-1,Core 1,708.3154,6575.453,0.998977,14plus4,P35,P35-14plus4
1054,0,0,1,0,-1,Core 1,895.4,1757.589,0.9987968,14plus4,P35,P35-14plus4
1055,1,0,0,1,-1,Core 1,912.4152,50.40404,0.9962226,14plus4,P35,P35-14plus4
1056,1,1,0,0,-1,Core 1,953.4418,73.67119,0.9896919,14plus4,P35,P35-14plus4
1057,0,0,0,0,0,Core 2,983.4524,275.0258,0.9954975,14plus4,P35,P35-14plus4
1058,1,0,1,0,-1,Core 1,1069.489,288.2303,0.9902084,14plus4,P35,P35-14plus4
1059,1,0,0,0,0,Core 2,1157.542,297.8651,0.9967916,14plus4,P35,P35-14plus4
1060,0,0,2,0,-1,Core 1,1256.574,341.2746,0.9912455,14plus4,P35,P35-14plus4
1061,1,0,1,1,-1,Core 1,1273.589,24.27265,0.9544359,14plus4,P35,P35-14plus4
1062,2,0,0,0,0,Core 2,1331.631,227.7012,0.9937317,14plus4,P35,P35-14plus4
1063,0,0,1,0,0,Core 2,1344.626,66.11721,0.9704577,14plus4,P35,P35-14plus4
1064,1,0,0,1,0,Core 2,1361.641,25.33844,0.9919349,14plus4,P35,P35-14plus4
1065,3,0,0,0,0,Core 2,1505.72,119.8244,0.9839647,14plus4,P35,P35-14plus4
1066,1,0,1,0,0,Core 2,1518.715,74.08742,0.9910718,14plus4,P35,P35-14plus4
1067,2,0,1,0,0,Core 2,1692.805,61.75079,0.9909986,14plus4,P35,P35-14plus4
1068,3,0,0,0,1,Core 2,1954.946,11.56503,0.9888187,14plus4,P35,P35-14plus4
1069,3,2,0,0,0,Core 2,1995.973,2.17523,0.9920643,14plus4,P35,P35-14plus4
1070,1,0,0,0,2,Core 2,2055.994,1.438009,0.9172589,14plus4,P35,P35-14plus4
1071,1,1,1,0,1,Core 2,2213.068,2.408394,0.9146564,14plus4,P35,P35-14plus4
1072,4,1,0,0,1,Core 2,2374.162,7.844037,0.9807422,14plus4,P35,P35-14plus4
1073,2,0,0,1,2,Core 2,2434.183,1.605882,0.9265501,14plus4,P35,P35-14plus4
1074,1,0,0,0,-1,Core 1,708.3154,3278.73,0.9999244,20plus4,P35,P35-20plus4
1075,0,0,1,0,-1,Core 1,895.4,1215.376,0.9978368,20plus4,P35,P35-20plus4
1076,1,0,0,1,-1,Core 1,912.4152,30.59139,0.9219286,20plus4,P35,P35-20plus4
1077,1,1,0,0,-1,Core 1,953.4418,44.80897,0.9783787,20plus4,P35,P35-20plus4
1078,0,0,0,0,0,Core 2,983.4524,116.2326,0.9940699,20plus4,P35,P35-20plus4
1079,1,0,1,0,-1,Core 1,1069.489,122.9008,0.9806204,20plus4,P35,P35-20plus4
1080,1,0,0,0,0,Core 2,1157.542,126.892,0.9902643,20plus4,P35,P35-20plus4
1081,0,0,2,0,-1,Core 1,1256.574,347.7175,0.9949649,20plus4,P35,P35-20plus4
1082,1,0,1,1,-1,Core 1,1273.589,18.65569,0.9279701,20plus4,P35,P35-20plus4
1083,2,0,0,0,0,Core 2,1331.631,101.2686,0.9924006,20plus4,P35,P35-20plus4
1084,0,0,1,0,0,Core 2,1344.626,52.08752,0.990969,20plus4,P35,P35-20plus4
1085,1,0,0,1,0,Core 2,1361.641,17.76294,0.9945628,20plus4,P35,P35-20plus4
1086,0,0,0,0,1,Core 2,1432.679,6.840464,0.986183,20plus4,P35,P35-20plus4
1087,3,0,0,0,0,Core 2,1505.72,44.22674,0.9807019,20plus4,P35,P35-20plus4
1088,1,0,1,0,0,Core 2,1518.715,71.82529,0.9922483,20plus4,P35,P35-20plus4
1089,2,0,1,0,0,Core 2,1692.805,55.42752,0.9970782,20plus4,P35,P35-20plus4
1090,2,0,0,0,1,Core 2,1780.857,8.513925,0.9526877,20plus4,P35,P35-20plus4
1091,1,0,2,0,0,Core 2,1879.889,6.772176,0.9540583,20plus4,P35,P35-20plus4
1092,0,0,0,0,2,Core 2,1881.905,1.042866,0.9540583,20plus4,P35,P35-20plus4
1093,3,0,0,0,1,Core 2,1954.946,9.57441,0.9682763,20plus4,P35,P35-20plus4
1094,4,1,0,0,1,Core 2,2374.162,5.142817,0.9642691,20plus4,P35,P35-20plus4
1100,0,0,0,0,-1,Core 1,534.2262,871.6899,0.9999966,14plus4,P34,P34-14plus4
1101,0,0,1,-1,-1,STn,691.3002,398.2292,0.9772955,14plus4,P34,P34-14plus4
1102,1,0,0,0,-1,Core 1,708.3154,314.9116,0.9999809,14plus4,P34,P34-14plus4
1103,0,0,0,0,0,Core 2,983.4524,143.0978,0.9880913,14plus4,P34,P34-14plus4
1104,1,0,0,0,0,Core 2,1157.542,93.04043,0.9935636,14plus4,P34,P34-14plus4
1105,0,0,2,0,-1,Core 1,1256.574,11.04994,0.9887502,14plus4,P34,P34-14plus4
1106,2,0,0,0,0,Core 2,1331.631,32.10217,0.9843644,14plus4,P34,P34-14plus4
1107,0,0,1,0,0,Core 2,1344.626,20.45227,0.9698109,14plus4,P34,P34-14plus4
1108,0,0,0,0,1,Core 2,1432.679,6.553933,0.9548644,14plus4,P34,P34-14plus4
1109,3,0,0,0,0,Core 2,1505.72,3.67436,0.9334411,14plus4,P34,P34-14plus4
1110,1,0,1,0,0,Core 2,1518.715,6.789993,0.994049,14plus4,P34,P34-14plus4
1111,2,0,0,1,0,Core 2,1535.731,1.797118,0.9438608,14plus4,P34,P34-14plus4
1112,1,0,0,0,1,Core 2,1606.768,3.306536,0.9206473,14plus4,P34,P34-14plus4
1113,2,0,1,0,0,Core 2,1692.805,2.125763,0.9876314,14plus4,P34,P34-14plus4
1114,2,0,0,0,1,Core 2,1780.857,1.887491,0.9984674,14plus4,P34,P34-14plus4
1130,0,0,1,-1,-1,STn,691.3002,1213.317,0.9996312,22plus3,P13,P13-22plus3
1131,1,0,0,0,-1,Core 1,708.3154,1338.707,0.9988051,22plus3,P13,P13-22plus3
1132,0,0,1,0,-1,Core 1,895.4,3683.437,0.9997061,22plus3,P13,P13-22plus3
1133,1,0,0,1,-1,Core 1,912.4152,100.5881,0.9941879,22plus3,P13,P13-22plus3
1134,1,1,0,0,-1,Core 1,953.4418,61.20782,0.9996969,22plus3,P13,P13-22plus3
1135,0,0,0,0,0,Core 2,983.4524,696.0785,0.9943354,22plus3,P13,P13-22plus3
1136,1,0,1,0,-1,Core 1,1069.489,580.4427,0.9933803,22plus3,P13,P13-22plus3
1137,1,0,0,0,0,Core 2,1157.542,1042.033,0.9963105,22plus3,P13,P13-22plus3
1138,0,0,2,0,-1,Core 1,1256.574,828.5638,0.9934445,22plus3,P13,P13-22plus3
1139,1,0,1,1,-1,Core 1,1273.589,31.03319,0.9634232,22plus3,P13,P13-22plus3
1140,2,0,0,0,0,Core 2,1331.631,853.6011,0.9954117,22plus3,P13,P13-22plus3
1141,0,0,1,0,0,Core 2,1344.626,976.0906,0.9939717,22plus3,P13,P13-22plus3
1142,1,0,0,1,0,Core 2,1361.641,49.96631,0.9568561,22plus3,P13,P13-22plus3
1143,1,1,0,0,0,Core 2,1402.668,9.005278,0.9092385,22plus3,P13,P13-22plus3
1144,0,0,0,0,1,Core 2,1432.679,11.37194,0.9901916,22plus3,P13,P13-22plus3
1145,3,0,0,0,0,Core 2,1505.72,667.0349,0.9839885,22plus3,P13,P13-22plus3
1146,1,0,1,0,0,Core 2,1518.715,1656.693,0.9983178,22plus3,P13,P13-22plus3
1147,2,0,0,1,0,Core 2,1535.731,86.58831,0.9153819,22plus3,P13,P13-22plus3
1148,1,0,0,0,1,Core 2,1606.768,29.3778,0.9804741,22plus3,P13,P13-22plus3
1149,2,0,1,0,0,Core 2,1692.805,1023.919,0.9981101,22plus3,P13,P13-22plus3
1150,1,0,1,1,0,Core 2,1722.815,15.93392,0.9899556,22plus3,P13,P13-22plus3
1151,2,0,0,0,1,Core 2,1780.857,54.73743,0.989481,22plus3,P13,P13-22plus3
1152,0,0,1,0,1,Core 2,1793.852,24.0946,0.970271,22plus3,P13,P13-22plus3
1153,1,0,2,0,0,Core 2,1879.889,44.48095,0.9968621,22plus3,P13,P13-22plus3
1154,0,0,0,0,2,Core 2,1881.905,0.3089285,0.9968621,22plus3,P13,P13-22plus3
1155,2,0,1,1,0,Core 2,1896.904,3.530458,0.9745102,22plus3,P13,P13-22plus3
1156,3,0,0,0,1,Core 2,1954.946,38.47448,0.983226,22plus3,P13,P13-22plus3
1157,1,0,1,0,1,Core 2,1967.942,160.6916,0.9935528,22plus3,P13,P13-22plus3
1158,1,0,0,0,2,Core 2,2055.994,8.759561,0.9868565,22plus3,P13,P13-22plus3
1159,4,0,0,0,1,Core 2,2129.035,15.45907,0.9721937,22plus3,P13,P13-22plus3
1160,2,0,0,0,2,Core 2,2230.083,31.72727,0.9947931,22plus3,P13,P13-22plus3
1161,1,1,0,0,2,Core 2,2301.12,5.849471,0.9242762,22plus3,P13,P13-22plus3
1162,3,0,1,0,1,Core 2,2316.12,6.254492,0.9935065,22plus3,P13,P13-22plus3
1163,3,0,0,0,2,Core 2,2404.172,14.13011,0.962213,22plus3,P13,P13-22plus3
1164,1,0,1,0,2,Core 2,2417.168,24.63568,0.9930812,22plus3,P13,P13-22plus3
1165,0,0,0,0,-1,Core 1,534.2262,22.62688,0.9899511,18plus4,P14,P14-18plus4
1166,0,0,1,-1,-1,STn,691.3002,31.35227,0.9997016,18plus4,P14,P14-18plus4
1167,1,0,0,0,-1,Core 1,708.3154,13.6286,0.9905661,18plus4,P14,P14-18plus4
1168,0,0,1,0,-1,Core 1,895.4,104.3029,0.99989,18plus4,P14,P14-18plus4
1169,1,0,0,1,-1,Core 1,912.4152,2.755943,0.9322648,18plus4,P14,P14-18plus4
1170,1,1,0,0,-1,Core 1,953.4418,26.38133,0.9941637,18plus4,P14,P14-18plus4
1171,0,0,0,0,0,Core 2,983.4524,34.76408,0.990687,18plus4,P14,P14-18plus4
1172,1,0,1,0,-1,Core 1,1069.489,9.19644,0.9757158,18plus4,P14,P14-18plus4
1173,1,0,0,0,0,Core 2,1157.542,8.252629,0.9754831,18plus4,P14,P14-18plus4
1174,0,0,2,0,-1,Core 1,1256.574,13.98629,0.9919883,18plus4,P14,P14-18plus4
1175,1,0,1,1,-1,Core 1,1273.589,1.191147,0.9194583,18plus4,P14,P14-18plus4
1176,2,0,0,0,0,Core 2,1331.631,3.764166,0.9559783,18plus4,P14,P14-18plus4
1177,0,0,1,0,0,Core 2,1344.626,21.95554,0.997646,18plus4,P14,P14-18plus4
1178,1,0,0,1,0,Core 2,1361.641,3.114626,0.9858937,18plus4,P14,P14-18plus4
1179,3,0,0,0,0,Core 2,1505.72,1.574319,0.9354879,18plus4,P14,P14-18plus4
1180,2,1,0,0,0,Core 2,1576.757,3.35407,0.9693517,18plus4,P14,P14-18plus4
1181,2,0,1,0,0,Core 2,1692.805,2.444551,0.9688848,18plus4,P14,P14-18plus4
1182,3,1,0,0,0,Core 2,1750.846,2.378018,0.9144569,18plus4,P14,P14-18plus4
1183,2,1,1,0,0,Core 2,1937.931,3.538886,0.9803899,18plus4,P14,P14-18plus4
1199,0,0,0,0,-1,Core 1,534.2262,253.7399,0.9219153,0plus0,NP4,NP4-0plus0
1200,0,0,1,-1,-1,STn,691.3002,322.6531,0.9855367,0plus0,NP4,NP4-0plus0
1201,1,0,0,0,-1,Core 1,708.3154,1776.511,0.9980918,0plus0,NP4,NP4-0plus0
1202,0,0,1,0,-1,Core 1,895.4,314.7783,0.9858839,0plus0,NP4,NP4-0plus0
1203,1,1,0,0,-1,Core 1,953.4418,1746.463,0.9964665,0plus0,NP4,NP4-0plus0
1204,0,0,0,0,0,Core 2,983.4524,58.11571,0.9382266,0plus0,NP4,NP4-0plus0
1205,1,0,1,0,-1,Core 1,1069.489,57.52277,0.9504964,0plus0,NP4,NP4-0plus0
1206,1,0,0,0,0,Core 2,1157.542,38.53802,0.9880434,0plus0,NP4,NP4-0plus0
1207,0,0,2,0,-1,Core 1,1256.574,48.10465,0.9974107,0plus0,NP4,NP4-0plus0
1208,2,0,0,0,0,Core 2,1331.631,31.39576,0.9870283,0plus0,NP4,NP4-0plus0
1209,0,0,1,0,0,Core 2,1344.626,10.81687,0.9156429,0plus0,NP4,NP4-0plus0
1210,1,1,0,0,0,Core 2,1402.668,8.860498,0.9720757,0plus0,NP4,NP4-0plus0
1211,3,0,0,0,0,Core 2,1505.72,20.44534,0.9792425,0plus0,NP4,NP4-0plus0
1212,1,0,1,0,0,Core 2,1518.715,14.49487,0.96229,0plus0,NP4,NP4-0plus0
1213,2,1,0,0,0,Core 2,1576.757,9.464229,0.9993288,0plus0,NP4,NP4-0plus0
1214,2,0,1,0,0,Core 2,1692.805,10.83325,0.9526584,0plus0,NP4,NP4-0plus0
1215,3,1,0,0,0,Core 2,1750.846,8.137552,0.9913715,0plus0,NP4,NP4-0plus0
1216,2,0,0,0,1,Core 2,1780.857,2.421538,0.9109209,0plus0,NP4,NP4-0plus0
1217,2,2,0,0,0,Core 2,1821.884,1.89851,0.9527692,0plus0,NP4,NP4-0plus0
1218,2,1,1,0,0,Core 2,1937.931,3.610328,0.9895029,0plus0,NP4,NP4-0plus0
1219,3,0,0,0,1,Core 2,1954.946,3.865963,0.9303851,0plus0,NP4,NP4-0plus0
1220,2,2,0,0,1,Core 2,2271.11,1.195866,0.9389805,0plus0,NP4,NP4-0plus0
